id,geo_name,est_median_rent,moe_median_rent
8600000US70462,ZCTA5_70462,670.00,412.00
8600000US70463,ZCTA5_70463,529.00,325.00
8600000US70464,ZCTA5_70464,,
8600000US70465,ZCTA5_70465,514.00,289.00
8600000US70466,ZCTA5_70466,573.00,192.00
8600000US70471,ZCTA5_70471,959.00,55.00
8600000US70501,ZCTA5_70501,605.00,45.00
8600000US70503,ZCTA5_70503,852.00,53.00
8600000US70506,ZCTA5_70506,747.00,39.00
8600000US70507,ZCTA5_70507,681.00,57.00
8600000US70508,ZCTA5_70508,832.00,102.00
8600000US70510,ZCTA5_70510,557.00,59.00
8600000US70512,ZCTA5_70512,428.00,178.00
8600000US70513,ZCTA5_70513,256.00,66.00
8600000US70514,ZCTA5_70514,481.00,27.00
8600000US70515,ZCTA5_70515,288.00,87.00
8600000US70516,ZCTA5_70516,,
8600000US70517,ZCTA5_70517,542.00,47.00
8600000US70518,ZCTA5_70518,694.00,248.00
8600000US70519,ZCTA5_70519,,
8600000US70520,ZCTA5_70520,612.00,20.00
8600000US70523,ZCTA5_70523,624.00,5.00
8600000US70524,ZCTA5_70524,407.00,151.00
8600000US70525,ZCTA5_70525,485.00,93.00
8600000US70526,ZCTA5_70526,476.00,46.00
8600000US70528,ZCTA5_70528,510.00,116.00
8600000US70529,ZCTA5_70529,583.00,46.00
8600000US70531,ZCTA5_70531,507.00,468.00
8600000US70532,ZCTA5_70532,428.00,48.00
8600000US70533,ZCTA5_70533,500.00,131.00
8600000US70534,ZCTA5_70534,421.00,54.00
8600000US70535,ZCTA5_70535,483.00,47.00
8600000US70537,ZCTA5_70537,,
8600000US70538,ZCTA5_70538,527.00,36.00
8600000US70541,ZCTA5_70541,463.00,128.00
8600000US70542,ZCTA5_70542,494.00,75.00
8600000US70543,ZCTA5_70543,409.00,156.00
8600000US70544,ZCTA5_70544,542.00,85.00
8600000US70546,ZCTA5_70546,499.00,66.00
8600000US70548,ZCTA5_70548,222.00,137.00
8600000US70549,ZCTA5_70549,447.00,60.00
8600000US70550,ZCTA5_70550,,
8600000US70552,ZCTA5_70552,594.00,53.00
8600000US70554,ZCTA5_70554,322.00,23.00
8600000US70555,ZCTA5_70555,504.00,133.00
8600000US70556,ZCTA5_70556,275.00,140.00
8600000US70558,ZCTA5_70558,,
8600000US70559,ZCTA5_70559,284.00,26.00
8600000US70560,ZCTA5_70560,599.00,38.00
8600000US70563,ZCTA5_70563,650.00,50.00
8600000US70570,ZCTA5_70570,442.00,52.00
8600000US70575,ZCTA5_70575,,
8600000US70576,ZCTA5_70576,416.00,31.00
8600000US70577,ZCTA5_70577,473.00,36.00
8600000US70578,ZCTA5_70578,471.00,26.00
8600000US70580,ZCTA5_70580,,
8600000US70581,ZCTA5_70581,,
8600000US70582,ZCTA5_70582,426.00,29.00
8600000US70583,ZCTA5_70583,626.00,23.00
8600000US70584,ZCTA5_70584,479.00,107.00
8600000US70585,ZCTA5_70585,394.00,83.00
8600000US70586,ZCTA5_70586,338.00,23.00
8600000US70589,ZCTA5_70589,361.00,40.00
8600000US70591,ZCTA5_70591,661.00,133.00
8600000US70592,ZCTA5_70592,846.00,245.00
8600000US70601,ZCTA5_70601,577.00,57.00
8600000US70605,ZCTA5_70605,997.00,76.00
8600000US70607,ZCTA5_70607,674.00,70.00
8600000US70611,ZCTA5_70611,725.00,63.00
8600000US70615,ZCTA5_70615,643.00,79.00
8600000US70630,ZCTA5_70630,443.00,221.00
8600000US70631,ZCTA5_70631,,
8600000US70632,ZCTA5_70632,,
8600000US70633,ZCTA5_70633,461.00,100.00
8600000US70634,ZCTA5_70634,574.00,35.00
8600000US70637,ZCTA5_70637,,
8600000US70638,ZCTA5_70638,710.00,124.00
8600000US70639,ZCTA5_70639,,
8600000US70640,ZCTA5_70640,360.00,209.00
8600000US70643,ZCTA5_70643,,
8600000US70644,ZCTA5_70644,,
8600000US70645,ZCTA5_70645,618.00,184.00
8600000US70646,ZCTA5_70646,,
8600000US70647,ZCTA5_70647,703.00,99.00
8600000US70648,ZCTA5_70648,491.00,55.00
8600000US70650,ZCTA5_70650,,
8600000US70651,ZCTA5_70651,,
8600000US70652,ZCTA5_70652,,
8600000US70653,ZCTA5_70653,257.00,93.00
8600000US70654,ZCTA5_70654,,
8600000US70655,ZCTA5_70655,398.00,225.00
8600000US70656,ZCTA5_70656,674.00,181.00
8600000US70657,ZCTA5_70657,641.00,63.00
8600000US70658,ZCTA5_70658,531.00,91.00
8600000US70659,ZCTA5_70659,579.00,204.00
8600000US70660,ZCTA5_70660,,
8600000US70661,ZCTA5_70661,,
8600000US70662,ZCTA5_70662,,
8600000US70663,ZCTA5_70663,645.00,76.00
8600000US70665,ZCTA5_70665,1207.00,436.00
8600000US70668,ZCTA5_70668,563.00,53.00
8600000US70669,ZCTA5_70669,680.00,462.00
8600000US70706,ZCTA5_70706,828.00,101.00
8600000US70710,ZCTA5_70710,1053.00,293.00
8600000US70711,ZCTA5_70711,533.00,61.00
8600000US70712,ZCTA5_70712,679.00,354.00
8600000US70714,ZCTA5_70714,694.00,117.00
8600000US70715,ZCTA5_70715,,
8600000US70719,ZCTA5_70719,656.00,254.00
8600000US70721,ZCTA5_70721,388.00,85.00
8600000US70722,ZCTA5_70722,404.00,115.00
8600000US70723,ZCTA5_70723,837.00,247.00
8600000US70725,ZCTA5_70725,,
8600000US70726,ZCTA5_70726,844.00,87.00
8600000US70729,ZCTA5_70729,,
8600000US70730,ZCTA5_70730,604.00,160.00
8600000US70732,ZCTA5_70732,,
8600000US70733,ZCTA5_70733,802.00,478.00
8600000US70734,ZCTA5_70734,1157.00,82.00
8600000US70736,ZCTA5_70736,,
8600000US70737,ZCTA5_70737,898.00,69.00
8600000US70739,ZCTA5_70739,854.00,299.00
8600000US70740,ZCTA5_70740,525.00,366.00
8600000US70743,ZCTA5_70743,,
8600000US70744,ZCTA5_70744,726.00,85.00
8600000US70747,ZCTA5_70747,406.00,143.00
8600000US70748,ZCTA5_70748,428.00,35.00
8600000US70749,ZCTA5_70749,841.00,61.00
8600000US70750,ZCTA5_70750,,
8600000US70752,ZCTA5_70752,,
8600000US70753,ZCTA5_70753,631.00,17.00
8600000US70754,ZCTA5_70754,869.00,62.00
8600000US70755,ZCTA5_70755,435.00,262.00
8600000US70756,ZCTA5_70756,,
8600000US70757,ZCTA5_70757,,
8600000US70759,ZCTA5_70759,618.00,114.00
8600000US70760,ZCTA5_70760,655.00,89.00
8600000US70761,ZCTA5_70761,300.00,69.00
8600000US70762,ZCTA5_70762,,
8600000US70763,ZCTA5_70763,,
8600000US70764,ZCTA5_70764,642.00,75.00
8600000US70767,ZCTA5_70767,635.00,107.00
8600000US70769,ZCTA5_70769,858.00,101.00
8600000US70770,ZCTA5_70770,,
8600000US70772,ZCTA5_70772,,
8600000US70773,ZCTA5_70773,,
8600000US70774,ZCTA5_70774,816.00,134.00
8600000US70775,ZCTA5_70775,648.00,49.00
8600000US70776,ZCTA5_70776,548.00,443.00
8600000US70777,ZCTA5_70777,653.00,120.00
8600000US70778,ZCTA5_70778,596.00,334.00
8600000US70780,ZCTA5_70780,,
8600000US70782,ZCTA5_70782,,
8600000US70783,ZCTA5_70783,815.00,318.00
8600000US70785,ZCTA5_70785,782.00,81.00
8600000US70787,ZCTA5_70787,,
8600000US70788,ZCTA5_70788,327.00,20.00
8600000US70789,ZCTA5_70789,,
8600000US70791,ZCTA5_70791,667.00,79.00
8600000US70801,ZCTA5_70801,1421.00,176.00
8600000US70802,ZCTA5_70802,621.00,32.00
8600000US70803,ZCTA5_70803,,
8600000US70805,ZCTA5_70805,604.00,56.00
8600000US70806,ZCTA5_70806,753.00,86.00
8600000US70807,ZCTA5_70807,544.00,41.00
8600000US70808,ZCTA5_70808,959.00,92.00
8600000US70809,ZCTA5_70809,1104.00,62.00
8600000US70810,ZCTA5_70810,1019.00,109.00
8600000US70811,ZCTA5_70811,715.00,55.00
8600000US70812,ZCTA5_70812,750.00,144.00
8600000US70814,ZCTA5_70814,808.00,60.00
8600000US70815,ZCTA5_70815,733.00,35.00
8600000US70816,ZCTA5_70816,863.00,21.00
8600000US70817,ZCTA5_70817,1014.00,79.00
8600000US70818,ZCTA5_70818,741.00,105.00
8600000US70819,ZCTA5_70819,909.00,227.00
8600000US70820,ZCTA5_70820,729.00,32.00
8600000US70836,ZCTA5_70836,,
8600000US71001,ZCTA5_71001,388.00,190.00
8600000US71003,ZCTA5_71003,672.00,474.00
8600000US71004,ZCTA5_71004,513.00,253.00
8600000US71006,ZCTA5_71006,769.00,243.00
8600000US71007,ZCTA5_71007,,
8600000US71008,ZCTA5_71008,468.00,70.00
8600000US71016,ZCTA5_71016,342.00,108.00
8600000US71018,ZCTA5_71018,183.00,25.00
8600000US71019,ZCTA5_71019,373.00,82.00
8600000US71021,ZCTA5_71021,261.00,128.00
8600000US71023,ZCTA5_71023,719.00,538.00
8600000US71024,ZCTA5_71024,315.00,25.00
8600000US71027,ZCTA5_71027,582.00,292.00
8600000US71028,ZCTA5_71028,138.00,95.00
8600000US71029,ZCTA5_71029,,
8600000US71030,ZCTA5_71030,,
8600000US71031,ZCTA5_71031,556.00,120.00
8600000US71032,ZCTA5_71032,529.00,14.00
8600000US71033,ZCTA5_71033,450.00,226.00
8600000US71034,ZCTA5_71034,,
8600000US71037,ZCTA5_71037,648.00,113.00
8600000US71038,ZCTA5_71038,334.00,119.00
8600000US71039,ZCTA5_71039,558.00,121.00
8600000US71040,ZCTA5_71040,438.00,36.00
8600000US71043,ZCTA5_71043,356.00,225.00
8600000US71044,ZCTA5_71044,493.00,47.00
8600000US71045,ZCTA5_71045,236.00,88.00
8600000US71046,ZCTA5_71046,,
8600000US71047,ZCTA5_71047,563.00,60.00
8600000US71048,ZCTA5_71048,,
8600000US71049,ZCTA5_71049,475.00,141.00
8600000US71051,ZCTA5_71051,1372.00,354.00
8600000US71052,ZCTA5_71052,311.00,150.00
8600000US71055,ZCTA5_71055,523.00,38.00
8600000US71060,ZCTA5_71060,624.00,96.00
8600000US71061,ZCTA5_71061,194.00,171.00
8600000US71063,ZCTA5_71063,,
8600000US71064,ZCTA5_71064,454.00,121.00
8600000US71065,ZCTA5_71065,309.00,87.00
8600000US71067,ZCTA5_71067,532.00,49.00
8600000US71068,ZCTA5_71068,216.00,34.00
8600000US71069,ZCTA5_71069,284.00,268.00
8600000US71070,ZCTA5_71070,475.00,145.00
8600000US71071,ZCTA5_71071,234.00,88.00
8600000US71072,ZCTA5_71072,492.00,46.00
8600000US71073,ZCTA5_71073,481.00,269.00
8600000US71075,ZCTA5_71075,467.00,14.00
8600000US71078,ZCTA5_71078,718.00,223.00
8600000US71079,ZCTA5_71079,,
8600000US71082,ZCTA5_71082,452.00,125.00
8600000US71101,ZCTA5_71101,525.00,44.00
8600000US71103,ZCTA5_71103,491.00,48.00
8600000US71104,ZCTA5_71104,739.00,36.00
8600000US71105,ZCTA5_71105,824.00,42.00
8600000US71106,ZCTA5_71106,563.00,60.00
8600000US71107,ZCTA5_71107,614.00,29.00
8600000US71108,ZCTA5_71108,588.00,30.00
8600000US71109,ZCTA5_71109,551.00,35.00
8600000US71110,ZCTA5_71110,1363.00,44.00
8600000US71111,ZCTA5_71111,680.00,43.00
8600000US71112,ZCTA5_71112,804.00,69.00
8600000US71115,ZCTA5_71115,841.00,164.00
8600000US71118,ZCTA5_71118,688.00,59.00
8600000US71119,ZCTA5_71119,740.00,57.00
8600000US71129,ZCTA5_71129,656.00,47.00
8600000US71201,ZCTA5_71201,649.00,36.00
8600000US71202,ZCTA5_71202,436.00,32.00
8600000US71203,ZCTA5_71203,663.00,35.00
8600000US71209,ZCTA5_71209,,
8600000US71219,ZCTA5_71219,,
8600000US71220,ZCTA5_71220,429.00,27.00
8600000US71222,ZCTA5_71222,334.00,63.00
8600000US71223,ZCTA5_71223,354.00,277.00
8600000US71225,ZCTA5_71225,664.00,117.00
8600000US71226,ZCTA5_71226,295.00,75.00
8600000US71227,ZCTA5_71227,577.00,58.00
8600000US71229,ZCTA5_71229,303.00,185.00
8600000US71232,ZCTA5_71232,421.00,87.00
8600000US71233,ZCTA5_71233,413.00,103.00
8600000US71234,ZCTA5_71234,475.00,262.00
8600000US71235,ZCTA5_71235,539.00,278.00
8600000US71237,ZCTA5_71237,431.00,90.00
8600000US71238,ZCTA5_71238,,
8600000US71241,ZCTA5_71241,475.00,53.00
8600000US71243,ZCTA5_71243,,
8600000US71245,ZCTA5_71245,475.00,219.00
8600000US71247,ZCTA5_71247,336.00,84.00
8600000US71250,ZCTA5_71250,,
8600000US71251,ZCTA5_71251,412.00,92.00
8600000US71253,ZCTA5_71253,411.00,59.00
8600000US71254,ZCTA5_71254,367.00,26.00
8600000US71256,ZCTA5_71256,251.00,199.00
8600000US71259,ZCTA5_71259,431.00,74.00
8600000US71260,ZCTA5_71260,197.00,170.00
8600000US71261,ZCTA5_71261,265.00,84.00
8600000US71263,ZCTA5_71263,365.00,32.00
8600000US71264,ZCTA5_71264,620.00,10.00
8600000US71266,ZCTA5_71266,468.00,20.00
8600000US71268,ZCTA5_71268,417.00,143.00
8600000US71269,ZCTA5_71269,445.00,51.00
8600000US71270,ZCTA5_71270,571.00,47.00
8600000US71272,ZCTA5_71272,,
8600000US71275,ZCTA5_71275,569.00,65.00
8600000US71276,ZCTA5_71276,,
8600000US71277,ZCTA5_71277,,
8600000US71279,ZCTA5_71279,,
8600000US71280,ZCTA5_71280,759.00,94.00
8600000US71282,ZCTA5_71282,372.00,97.00
8600000US71286,ZCTA5_71286,,
8600000US71291,ZCTA5_71291,632.00,40.00
8600000US71292,ZCTA5_71292,516.00,38.00
8600000US71295,ZCTA5_71295,445.00,29.00
8600000US71301,ZCTA5_71301,594.00,38.00
8600000US71302,ZCTA5_71302,580.00,40.00
8600000US71303,ZCTA5_71303,809.00,37.00
8600000US71316,ZCTA5_71316,,
8600000US71322,ZCTA5_71322,492.00,176.00
8600000US71323,ZCTA5_71323,,
8600000US71325,ZCTA5_71325,,
8600000US71326,ZCTA5_71326,341.00,149.00
8600000US71327,ZCTA5_71327,419.00,20.00
8600000US71328,ZCTA5_71328,549.00,162.00
8600000US71331,ZCTA5_71331,,
8600000US71333,ZCTA5_71333,420.00,378.00
8600000US71334,ZCTA5_71334,413.00,37.00
8600000US71336,ZCTA5_71336,321.00,111.00
8600000US71339,ZCTA5_71339,,
8600000US71340,ZCTA5_71340,204.00,56.00
8600000US71341,ZCTA5_71341,620.00,24.00
8600000US71342,ZCTA5_71342,297.00,286.00
8600000US71343,ZCTA5_71343,403.00,75.00
8600000US71345,ZCTA5_71345,,
8600000US71346,ZCTA5_71346,349.00,138.00
8600000US71350,ZCTA5_71350,419.00,126.00
8600000US71351,ZCTA5_71351,464.00,50.00
8600000US71353,ZCTA5_71353,,
8600000US71354,ZCTA5_71354,,
8600000US71355,ZCTA5_71355,384.00,105.00
8600000US71356,ZCTA5_71356,,
8600000US71357,ZCTA5_71357,408.00,201.00
8600000US71358,ZCTA5_71358,339.00,104.00
8600000US71360,ZCTA5_71360,601.00,40.00
8600000US71362,ZCTA5_71362,441.00,120.00
8600000US71366,ZCTA5_71366,400.00,148.00
8600000US71367,ZCTA5_71367,473.00,7.00
8600000US71368,ZCTA5_71368,320.00,125.00
8600000US71369,ZCTA5_71369,185.00,58.00
8600000US71371,ZCTA5_71371,,
8600000US71373,ZCTA5_71373,542.00,170.00
8600000US71375,ZCTA5_71375,308.00,237.00
8600000US71377,ZCTA5_71377,,
8600000US71378,ZCTA5_71378,245.00,179.00
8600000US71401,ZCTA5_71401,,
8600000US71403,ZCTA5_71403,577.00,85.00
8600000US71404,ZCTA5_71404,489.00,182.00
8600000US71405,ZCTA5_71405,651.00,124.00
8600000US71406,ZCTA5_71406,,
8600000US71407,ZCTA5_71407,,
8600000US71409,ZCTA5_71409,529.00,78.00
8600000US71410,ZCTA5_71410,,
8600000US71411,ZCTA5_71411,529.00,79.00
8600000US71414,ZCTA5_71414,570.00,185.00
8600000US71416,ZCTA5_71416,527.00,122.00
8600000US71417,ZCTA5_71417,476.00,53.00
8600000US71418,ZCTA5_71418,443.00,141.00
8600000US71419,ZCTA5_71419,,
8600000US71422,ZCTA5_71422,231.00,215.00
8600000US71423,ZCTA5_71423,595.00,114.00
8600000US71424,ZCTA5_71424,,
8600000US71425,ZCTA5_71425,,
8600000US71426,ZCTA5_71426,550.00,219.00
8600000US71427,ZCTA5_71427,,
8600000US71429,ZCTA5_71429,525.00,253.00
8600000US71430,ZCTA5_71430,,
8600000US71432,ZCTA5_71432,317.00,135.00
8600000US71433,ZCTA5_71433,354.00,155.00
8600000US71435,ZCTA5_71435,515.00,77.00
8600000US71438,ZCTA5_71438,,
8600000US71439,ZCTA5_71439,525.00,12.00
8600000US71441,ZCTA5_71441,409.00,142.00
8600000US71446,ZCTA5_71446,624.00,30.00
8600000US71447,ZCTA5_71447,626.00,12.00
8600000US71449,ZCTA5_71449,402.00,140.00
8600000US71450,ZCTA5_71450,605.00,223.00
8600000US71452,ZCTA5_71452,,
8600000US71454,ZCTA5_71454,516.00,103.00
8600000US71455,ZCTA5_71455,,
8600000US71456,ZCTA5_71456,572.00,61.00
8600000US71457,ZCTA5_71457,579.00,30.00
8600000US71459,ZCTA5_71459,988.00,29.00
8600000US71461,ZCTA5_71461,513.00,66.00
8600000US71462,ZCTA5_71462,475.00,165.00
8600000US71463,ZCTA5_71463,432.00,121.00
8600000US71465,ZCTA5_71465,505.00,29.00
8600000US71466,ZCTA5_71466,,
8600000US71467,ZCTA5_71467,536.00,114.00
8600000US71468,ZCTA5_71468,,
8600000US71469,ZCTA5_71469,641.00,37.00
8600000US71472,ZCTA5_71472,,
8600000US71473,ZCTA5_71473,,
8600000US71474,ZCTA5_71474,,
8600000US71479,ZCTA5_71479,529.00,175.00
8600000US71480,ZCTA5_71480,,
8600000US71483,ZCTA5_71483,406.00,75.00
8600000US71485,ZCTA5_71485,636.00,205.00
8600000US71486,ZCTA5_71486,483.00,55.00
8600000US71601,ZCTA5_71601,502.00,40.00
8600000US71602,ZCTA5_71602,553.00,39.00
8600000US71603,ZCTA5_71603,569.00,26.00
8600000US71630,ZCTA5_71630,405.00,127.00
8600000US71631,ZCTA5_71631,,
8600000US71635,ZCTA5_71635,351.00,35.00
8600000US71638,ZCTA5_71638,282.00,108.00
8600000US71639,ZCTA5_71639,380.00,28.00
8600000US71640,ZCTA5_71640,347.00,99.00
8600000US71642,ZCTA5_71642,441.00,31.00
8600000US71643,ZCTA5_71643,204.00,53.00
8600000US71644,ZCTA5_71644,359.00,309.00
8600000US71646,ZCTA5_71646,374.00,76.00
8600000US71647,ZCTA5_71647,272.00,50.00
8600000US71651,ZCTA5_71651,,
8600000US71652,ZCTA5_71652,333.00,22.00
8600000US71653,ZCTA5_71653,429.00,123.00
8600000US71654,ZCTA5_71654,372.00,33.00
8600000US71655,ZCTA5_71655,485.00,65.00
8600000US71658,ZCTA5_71658,243.00,61.00
8600000US71659,ZCTA5_71659,,
8600000US71660,ZCTA5_71660,,
8600000US71661,ZCTA5_71661,100.00,
8600000US71662,ZCTA5_71662,,
8600000US71663,ZCTA5_71663,220.00,30.00
8600000US71665,ZCTA5_71665,419.00,53.00
8600000US71666,ZCTA5_71666,,
8600000US71667,ZCTA5_71667,310.00,181.00
8600000US71670,ZCTA5_71670,416.00,53.00
8600000US71671,ZCTA5_71671,430.00,58.00
8600000US71674,ZCTA5_71674,298.00,243.00
8600000US71675,ZCTA5_71675,315.00,118.00
8600000US71676,ZCTA5_71676,345.00,129.00
8600000US71677,ZCTA5_71677,,
8600000US71701,ZCTA5_71701,385.00,47.00
8600000US71711,ZCTA5_71711,,
8600000US71720,ZCTA5_71720,296.00,89.00
8600000US71722,ZCTA5_71722,,
8600000US71724,ZCTA5_71724,,
8600000US71725,ZCTA5_71725,309.00,30.00
8600000US71726,ZCTA5_71726,282.00,15.00
8600000US71730,ZCTA5_71730,527.00,34.00
8600000US71740,ZCTA5_71740,,
8600000US71742,ZCTA5_71742,429.00,25.00
8600000US71743,ZCTA5_71743,414.00,43.00
8600000US71744,ZCTA5_71744,428.00,22.00
8600000US71745,ZCTA5_71745,,
8600000US71747,ZCTA5_71747,,
8600000US71749,ZCTA5_71749,449.00,178.00
8600000US71751,ZCTA5_71751,462.00,43.00
8600000US71752,ZCTA5_71752,406.00,242.00
8600000US71753,ZCTA5_71753,481.00,48.00
8600000US71758,ZCTA5_71758,,
8600000US71759,ZCTA5_71759,,
8600000US71762,ZCTA5_71762,528.00,55.00
8600000US71763,ZCTA5_71763,293.00,48.00
8600000US71764,ZCTA5_71764,233.00,215.00
8600000US71765,ZCTA5_71765,295.00,45.00
8600000US71766,ZCTA5_71766,236.00,89.00
8600000US71770,ZCTA5_71770,298.00,169.00
8600000US71772,ZCTA5_71772,,
8600000US71801,ZCTA5_71801,438.00,25.00
8600000US71820,ZCTA5_71820,,
8600000US71822,ZCTA5_71822,448.00,73.00
8600000US71823,ZCTA5_71823,,
8600000US71825,ZCTA5_71825,295.00,134.00
8600000US71826,ZCTA5_71826,241.00,222.00
8600000US71827,ZCTA5_71827,,
8600000US71832,ZCTA5_71832,415.00,20.00
8600000US71833,ZCTA5_71833,205.00,119.00
8600000US71834,ZCTA5_71834,,
8600000US71835,ZCTA5_71835,270.00,38.00
8600000US71836,ZCTA5_71836,369.00,18.00
8600000US71837,ZCTA5_71837,519.00,26.00
8600000US71838,ZCTA5_71838,580.00,298.00
8600000US71839,ZCTA5_71839,318.00,129.00
8600000US71841,ZCTA5_71841,430.00,89.00
8600000US71842,ZCTA5_71842,345.00,90.00
8600000US71845,ZCTA5_71845,275.00,57.00
8600000US71846,ZCTA5_71846,321.00,56.00
8600000US71847,ZCTA5_71847,,
8600000US71851,ZCTA5_71851,507.00,39.00
8600000US71852,ZCTA5_71852,455.00,61.00
8600000US71853,ZCTA5_71853,432.00,167.00
8600000US71854,ZCTA5_71854,561.00,20.00
8600000US71855,ZCTA5_71855,,
8600000US71857,ZCTA5_71857,434.00,55.00
8600000US71858,ZCTA5_71858,423.00,11.00
8600000US71859,ZCTA5_71859,,
8600000US71860,ZCTA5_71860,281.00,43.00
8600000US71861,ZCTA5_71861,339.00,87.00
8600000US71862,ZCTA5_71862,395.00,172.00
8600000US71865,ZCTA5_71865,610.00,150.00
8600000US71866,ZCTA5_71866,375.00,106.00
8600000US71901,ZCTA5_71901,551.00,37.00
8600000US71909,ZCTA5_71909,842.00,53.00
8600000US71913,ZCTA5_71913,639.00,19.00
8600000US71921,ZCTA5_71921,390.00,96.00
8600000US71922,ZCTA5_71922,346.00,68.00
8600000US71923,ZCTA5_71923,467.00,25.00
8600000US71929,ZCTA5_71929,,
8600000US71933,ZCTA5_71933,329.00,80.00
8600000US71935,ZCTA5_71935,,
8600000US71937,ZCTA5_71937,315.00,41.00
8600000US71940,ZCTA5_71940,452.00,153.00
8600000US71941,ZCTA5_71941,373.00,80.00
8600000US71943,ZCTA5_71943,467.00,31.00
8600000US71944,ZCTA5_71944,423.00,106.00
8600000US71945,ZCTA5_71945,450.00,151.00
8600000US71949,ZCTA5_71949,,
8600000US71950,ZCTA5_71950,,
8600000US71952,ZCTA5_71952,,
8600000US71953,ZCTA5_71953,472.00,29.00
8600000US71956,ZCTA5_71956,288.00,144.00
8600000US71957,ZCTA5_71957,409.00,59.00
8600000US71958,ZCTA5_71958,401.00,94.00
8600000US71959,ZCTA5_71959,,
8600000US71960,ZCTA5_71960,377.00,13.00
8600000US71961,ZCTA5_71961,760.00,439.00
8600000US71962,ZCTA5_71962,235.00,120.00
8600000US71964,ZCTA5_71964,768.00,497.00
8600000US71965,ZCTA5_71965,,
8600000US71968,ZCTA5_71968,433.00,71.00
8600000US71969,ZCTA5_71969,,
8600000US71970,ZCTA5_71970,,
8600000US71971,ZCTA5_71971,566.00,39.00
8600000US71972,ZCTA5_71972,350.00,213.00
8600000US71973,ZCTA5_71973,377.00,63.00
8600000US71998,ZCTA5_71998,,
8600000US71999,ZCTA5_71999,,
8600000US72001,ZCTA5_72001,396.00,37.00
8600000US72002,ZCTA5_72002,628.00,21.00
8600000US72003,ZCTA5_72003,383.00,39.00
8600000US72004,ZCTA5_72004,135.00,54.00
8600000US72005,ZCTA5_72005,,
8600000US72006,ZCTA5_72006,331.00,73.00
8600000US72007,ZCTA5_72007,745.00,155.00
8600000US72010,ZCTA5_72010,460.00,70.00
8600000US72011,ZCTA5_72011,667.00,94.00
8600000US72012,ZCTA5_72012,531.00,55.00
8600000US72013,ZCTA5_72013,394.00,278.00
8600000US72014,ZCTA5_72014,,
8600000US72015,ZCTA5_72015,633.00,27.00
8600000US72016,ZCTA5_72016,384.00,189.00
8600000US72017,ZCTA5_72017,254.00,38.00
8600000US72019,ZCTA5_72019,675.00,43.00
8600000US72020,ZCTA5_72020,293.00,65.00
8600000US72021,ZCTA5_72021,308.00,24.00
8600000US72022,ZCTA5_72022,681.00,25.00
8600000US72023,ZCTA5_72023,673.00,49.00
8600000US72024,ZCTA5_72024,465.00,117.00
8600000US72025,ZCTA5_72025,,
8600000US72026,ZCTA5_72026,,
8600000US72027,ZCTA5_72027,,
8600000US72029,ZCTA5_72029,271.00,59.00
8600000US72030,ZCTA5_72030,,
8600000US72031,ZCTA5_72031,392.00,39.00
8600000US72032,ZCTA5_72032,661.00,17.00
8600000US72034,ZCTA5_72034,648.00,21.00
8600000US72035,ZCTA5_72035,,
8600000US72036,ZCTA5_72036,233.00,112.00
8600000US72037,ZCTA5_72037,,
8600000US72038,ZCTA5_72038,,
8600000US72039,ZCTA5_72039,444.00,100.00
8600000US72040,ZCTA5_72040,405.00,35.00
8600000US72041,ZCTA5_72041,320.00,28.00
8600000US72042,ZCTA5_72042,406.00,40.00
8600000US72044,ZCTA5_72044,,
8600000US72045,ZCTA5_72045,613.00,139.00
8600000US72046,ZCTA5_72046,411.00,27.00
8600000US72047,ZCTA5_72047,533.00,170.00
8600000US72048,ZCTA5_72048,,
8600000US72051,ZCTA5_72051,,
8600000US72055,ZCTA5_72055,333.00,149.00
8600000US72057,ZCTA5_72057,608.00,51.00
8600000US72058,ZCTA5_72058,579.00,63.00
8600000US72059,ZCTA5_72059,,
8600000US72060,ZCTA5_72060,517.00,21.00
8600000US72061,ZCTA5_72061,,
8600000US72063,ZCTA5_72063,428.00,21.00
8600000US72064,ZCTA5_72064,509.00,41.00
8600000US72065,ZCTA5_72065,550.00,108.00
8600000US72067,ZCTA5_72067,441.00,60.00
8600000US72068,ZCTA5_72068,,
8600000US72069,ZCTA5_72069,350.00,234.00
8600000US72070,ZCTA5_72070,428.00,14.00
8600000US72072,ZCTA5_72072,,
8600000US72073,ZCTA5_72073,413.00,290.00
8600000US72074,ZCTA5_72074,,
8600000US72076,ZCTA5_72076,591.00,38.00
8600000US72079,ZCTA5_72079,,
8600000US72080,ZCTA5_72080,,
8600000US72081,ZCTA5_72081,372.00,80.00
8600000US72082,ZCTA5_72082,477.00,130.00
8600000US72083,ZCTA5_72083,455.00,67.00
8600000US72084,ZCTA5_72084,326.00,78.00
8600000US72085,ZCTA5_72085,502.00,72.00
8600000US72086,ZCTA5_72086,524.00,62.00
8600000US72087,ZCTA5_72087,,
8600000US72088,ZCTA5_72088,684.00,614.00
8600000US72099,ZCTA5_72099,,
8600000US72101,ZCTA5_72101,347.00,54.00
8600000US72102,ZCTA5_72102,454.00,101.00
8600000US72103,ZCTA5_72103,676.00,48.00
8600000US72104,ZCTA5_72104,446.00,21.00
8600000US72106,ZCTA5_72106,605.00,81.00
8600000US72107,ZCTA5_72107,,
8600000US72108,ZCTA5_72108,,
8600000US72110,ZCTA5_72110,390.00,50.00
8600000US72111,ZCTA5_72111,500.00,346.00
